ID,Title,Content,"Image Featured",Status,Date,Slug,wpcf-downloadable-image,our_people_title,"Bio Image",related_slider_title,related_slider_media_type,related_slider_image,related_slider_video,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group
77487,罗子斌,"<p>罗子斌现任 <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a> 首席战略与业务改革官，公司由已故 Abdul Latif Jameel 于 1945 年创立，包括一系列国际化、家族式、多元化经营的独立业务。</p>
<p>罗先生领导 Abdul Latif Jameel 的全面业务战略开发和数字化转型，在整个运营过程中确保与业务的长期方向和目标保持一致。其中包括开发新的战略投资组合机会。</p>
<p>在担任现任职务之前，罗先生曾任一家德国全球保险和金融服务集团的数字业务 CEO 和董事会成员。</p>
<p>罗子斌在领导进军新市场、发展数字化转型、保险科技和金融科技机会方面，拥有 20 多年丰富的国际经验。</p>
<p>他之前还曾与麦肯锡公司（McKinsey＆Co.）合作，主要负责多个行业领域跨国客户的大数据、数字商务和新技术战略转型。</p>
<p>罗子斌拥有麻省理工学院（MIT）斯隆管理学院工商管理硕士学位，以及美国匹兹堡卡内基梅隆大学的电子和计算机工程学士学位。他曾在美国、中国香港和新加坡生活和工作。他会说英语、普通话和粤语。</p>
<p>安利捷成立于 1945 年，是一家全球投资者和多元化经营的私人家族式企业，于 2020 年庆祝其成立<a href=""https://jameel75.com/""> 75 周年</a>。安利捷经营涉及主要行业领域，旨在积极塑造推动全球经济的核心产业的未来。这些领域包括投资、交通出行、金融服务、能源与环境服务、健康，以及从消费品和房地产开发到专业服务等一系列多元化经营的业务。</p>
<p>公司在全球各地设有公司代表处，业务遍及六大洲 30 多个国家/地区，拥有来自 40 多个国家/地区约 11,000 名员工。</p>",https://media.alj.com/app/uploads/2020/09/Robin_Web.jpg,publish,"2020-09-27 07:18:55",robin-loh,https://media.alj.com/app/uploads/2020/09/Robin_Print-scaled-1.jpg,"<p>首席战略与业务改革官 / 副总裁</p>
",,"slide 77492",image,https://www.alj.com/app/uploads/2020/09/Our-Locations-London.jpg,,zh-hans,en,670128
77488,"Robin Loh","<p>Robin Loh est le directeur de la stratégie et de la réforme des entreprises chez <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a>, un collectif international d’entreprises indépendantes, familiales et diversifiées, fondé en 1945 par le défunt Abdul Latif Jameel.</p>
<p>Monsieur Loh dirige le développement de la stratégie commerciale globale et de la transformation numérique d’Abdul Latif Jameel, en travaillant à travers tous les départements pour s’assurer de rester aligné sur la direction et les objectifs à long terme de l’entreprise. Cela comprend le développement de nouvelles opportunités de portefeuilles stratégiques.</p>
<p>Avant de prendre ses fonctions actuelles, M. Loh était PDG de Digital Business et membre du conseil d’administration d’un groupe allemand mondial d’assurance et de services financiers.</p>
<p>Robin a plus de 20 ans d’expérience internationale significative dans la direction de nouvelles entrées sur le marché et le développement de la transformation numérique ainsi que des opportunités d’AssurTech et de FinTech.</p>
<p>Il a travaillé auparavant chez McKinsey &amp; Co., sur la transformation stratégique du big data, du commerce numérique et des nouvelles technologies avec des clients multinationaux dans plusieurs secteurs industriels.</p>
<p>Robin est titulaire d’une maîtrise en administration des affaires de l’école de management Sloan School of Management du MIT et d’une licence en génie électrique et informatique de l’Université Carnegie Mellon à Pittsburgh aux États-Unis. Il a vécu et travaillé aux États-Unis, à Hong Kong, en Chine et à Singapour. Il parle anglais, mandarin et cantonais.</p>
<p>Fondée en 1945, Abdul Latif Jameel est une entreprise familiale privée et diversifiée et un investisseur mondial qui a célébré son <a href=""https://jameel75.com/"">75e anniversaire</a> en 2020. Abdul Latif Jameel œuvre dans les principaux secteurs industriels en vue de façonner favorablement l’avenir des principales industries qui stimulent l’économie mondiale. Elle investit notamment dans les secteurs de la mobilité, des services financiers, de l’énergie et des services environnementaux, de la santé, ainsi que dans diverses autres opérations allant des produits de consommation aux services professionnels en passant par le développement immobilier.</p>
<p>Possédant des bureaux de représentation dans le monde entier, l’entreprise bénéficie d’une présence opérationnelle dans plus de 30 pays sur six continents et emploie quelque 11 000 personnes de plus de 40 nationalités.</p>",https://media.alj.com/app/uploads/2020/09/Robin_Web.jpg,publish,"2020-09-27 07:18:55",robin-loh,https://media.alj.com/app/uploads/2020/09/Robin_Print-scaled-1.jpg,"<p>Directeur de la stratégie et de la réforme des entreprises / Vice-président</p>
",,"slide 77494",image,https://www.alj.com/app/uploads/2020/09/Singapore.jpg,,fr,en,670128
77489,"ロビン J. ロー","<p>ロビン・ローは、1945年に故アブドゥル・ラティフ・ジャミールによって設立された、独立系の国際的多角化同族経営企業である<a href=""https://www.alj.com/ja/"">アブドゥル・ラティフ・ジャミール社</a>の最高戦略・家族所有事業改革責任者です。</p>
<p>ロビンは、アブドゥル・ラティフ・ジャミール社の全体的な事業戦略開発とデジタル変革を先導し、事業全体にわたり、ビジネスの長期的な方向性と目標の整合性を確保しています。これには、新しい戦略的ポートフォリオ機会の開発が含まれます。</p>
<p>現職に就く前、ロー氏はドイツのグローバル保険・金融サービスグループの取締役とデジタル事業担当のCEOを務めました。</p>
<p>ロビンは新規市場参入を主導した20年以上にわたる豊富な国際経験を有し、またデジタル変革、インシュアテック、フィンテックの機会開発の経験を有しています。</p>
<p>また、複数の業界分野にわたる多国籍クライアントとの取引において、ビッグデータ、デジタルコマース、新規技術による戦略的変革に焦点を当てたMcKinsey &amp; Co.との共同作業も経験しています。</p>
<p>ロビンは、MITスローン経営大学院で経営学修士号を取得し、カーネギー・メロン大学(米国ピッツバーグ)で電気工学およびコンピュータ工学の理学士号を取得しています。彼は米国、香港、中国、シンガポールに在住、勤務した経験を持ちます。英語、標準中国語、そして広東語を話します。</p>
<p>1945年に創業し、2020年に<a href=""https://jameel75.com/"">75周年</a>を迎えたAbdul Latif Jameelは、多岐にわたる事業を展開する民間グローバル投資家です。世界経済を牽引する基幹産業の未来の創造を目指し、主要産業でさまざまな取り組みを実施しています。こうした取り組みの例としては、モビリティ、金融サービス、エネルギー環境サービス、医療分野への投資をはじめ、消費者向け製品や不動産開発、専門サービスなどの多角的な事業が挙げられます。</p>
<p>6大陸30か国以上で事業を展開し、世界中に代表事務所を構えるAbdul Latif Jameelは、11,000名に上る従業員を擁しており、従業員の国籍は40か国以上に及びます。</p>",https://media.alj.com/app/uploads/2020/09/Robin_Web.jpg,publish,"2020-09-27 07:18:55",robin-loh,https://media.alj.com/app/uploads/2020/09/Robin_Print-scaled-1.jpg,"<p>最高戦略・事業改革責任者 / バイスプレジデント</p>
",,"slide 77496",image,https://www.alj.com/app/uploads/2020/09/Singapore.jpg,,ja,en,670128
77490,"Robin Loh","<p>Robin Loh es director jefe de estrategia y reforma empresarial en <a href=""https://www.alj.com/es/"">Abdul Latif Jameel</a>, un colectivo de empresas internacionales y diversificadas de propiedad familiar fundado en 1945 por el difunto Abdul Latif Jameel.</p>
<p>El Sr. Loh lidera el desarrollo general de la estrategia empresarial y la transformación digital de Abdul Latif Jameel, con el fin de garantizar que todas las operaciones estén alineadas con la dirección de la empresa y sus objetivos a largo plazo. Esto incluye el desarrollo de nuevas oportunidades estratégicas para la cartera.</p>
<p>Antes de asumir este cargo, el Sr. Loh fue director general para el negocio digital y miembro de la junta de un grupo global de seguros y servicios financieros de origen alemán.</p>
<p>Robin cuenta con más de 20 años de experiencia internacional liderando la entrada en nuevos mercados y desarrollando oportunidades de transformación digital, Insurtech y Fintech.</p>
<p>Anteriormente, también ha trabajado con McKinsey &amp; Co., donde se centró en la transformación estratégica de macrodatos, en comercio digital y en nuevas tecnologías con clientes multinacionales de varios sectores industriales.</p>
<p>Robin tiene un Máster en Administración de Empresas de MIT Sloan School of Management (la escuela de negocios del Instituto Tecnológico de Massachusetts) y es licenciado en Ingeniería eléctrica e informática por la Universidad Carnegie Mellon, Pittsburgh, EE. UU. Ha vivido y trabajado en EE. UU., Hong Kong, China y Singapur. Habla inglés, mandarín y cantonés.</p>
<p>Fundada en 1945, Abdul Latif Jameel es un inversor global privado de propiedad familiar y una empresa diversificada que celebró su <a href=""https://jameel75.com/"">75.º aniversario</a> en 2020. Abdul Latif Jameel trabaja en los principales sectores industriales con el objetivo de influir positivamente en el futuro de las industrias centrales que impulsan la economía global. Estas incluyen inversiones, movilidad, servicios financieros, energía y servicios medioambientales, salud y una gama diversificada de otras operaciones, desde productos de consumo y desarrollo de propiedades hasta servicios profesionales.</p>
<p>Con oficinas de representación corporativa en todo el mundo, el negocio tiene una presencia operativa en más de 30 países de seis continentes y emplea a unas 11 000 personas de más de 40 nacionalidades.</p>",https://media.alj.com/app/uploads/2020/09/Robin_Web.jpg,publish,"2020-09-27 07:18:55",robin-loh,https://media.alj.com/app/uploads/2020/09/Robin_Print-scaled-1.jpg,"<p>Director jefe de estrategia y reforma empresarial / Vicepresidente</p>
",,"slide 77499",image,https://www.alj.com/app/uploads/2020/09/Singapore.jpg,,es,en,670128
77491,"Robin Loh","<p>Robin Loh, 1945 yılında rahmetli Abdul Latif Jameel tarafından kurulmuş olan bağımsız, uluslararası, aile sahipliğinde ve çeşitli iş yerlerinden oluşan Abdul Latif Jameel‘in bir parçası olan <a href=""https://www.alj.com/en/"">Abdul Latif Jameel</a>‘ın Strateji ve İş Reformu Baş Yetkilisi.</p>
<p>Loh, Abdul Latif Jameel'in genel iş stratejisi geliştirme ve dijital dönüşümüne liderlik etmekte ve işletmenin uzun vadeli yönlendirmesi ve hedefleri ile uyumu sağlamak için operasyonlar genelinde çalışmaktadır. Buna, yeni stratejik portföy fırsatlarının geliştirilmesi dahildir.</p>
<p>Loh, şu anki görevini üstlenmeden önce, bir Alman küresel sigorta ve finans hizmetleri grubu için Dijital İş CEO’su ve yönetim kurulu üyesi olarak görev yaptı.</p>
<p>Robin, yeni pazara giriş ve dijital dönüşüm, InsureTech ve FinTech fırsatlarının geliştirilmesi konusunda 20 yılı aşkın önemli uluslararası deneyime sahiptir.</p>
<p>Ayrıca, çeşitli sektörlerde çok uluslu müşterilerle stratejik dönüşümden büyük veri, dijital ticaret ve yeni teknolojiye dek konulara odaklanarak McKinsey &amp; Co ile çalışmıştır.</p>
<p>Robin, MIT Sloan School of Management'tan İşletme Yüksek Lisansı ve ABD'nin Pittsburgh şehrindeki Carnegie Mellon Üniversitesi'nden elektrik ve bilgisayar mühendisliği lisans diplomasına sahiptir. ABD, Hong Kong, Çin ve Singapur'da yaşamış ve çalışmıştır. İngilizce, Mandarin ve Kantonca konuşmaktadır.</p>
<p>1945 yılında kurulmuş, farklı alanlarda faaliyet gösteren, aile kökenli özel bir şirket olan Abdul Latif Jameel; bir küresel yatırımcı olarak 2020 yılında <a href=""https://jameel75.com/"">75. yıl dönümünü</a> kutlamıştır. Abdul Latif Jameel, küresel ekonomiyi yönlendiren temel endüstrilerin geleceğini olumlu biçimde şekillendirmeyi amaçlayan büyük endüstri sektörlerinde faaliyet göstermektedir. Bunların arasında Yatırımlar, Ulaşım, Finansal Hizmetler, Enerji ve Çevre Hizmetleri, Sağlık alanlarının yanı sıra tüketim ürünleri ve gayrimenkul geliştirmeden profesyonel hizmetlere kadar başka çeşitli operasyonlar yer almaktadır.</p>
<p>Dünyanın dört bir yanında bulunan kurumsal temsilcilikleri ile bu işletme, altı kıtadaki 30’un üzerinde ülkede faaliyet göstermekte ve 40’tan fazla milletten yaklaşık 11.000 kişiyi istihdam etmektedir.</p>",https://media.alj.com/app/uploads/2020/09/Robin_Web.jpg,publish,"2020-09-27 07:18:55",robin-loh,https://media.alj.com/app/uploads/2020/09/Robin_Print-scaled-1.jpg,"<p>Strateji ve İş Reformu Baş Yetkilisi / Başkan Yardımcısı</p>
",,"slide 77501",image,https://www.alj.com/app/uploads/2020/09/Singapore.jpg,,tr,en,670128
91438,"Andy Soh","Andy Soh is Vice President, Legal, for <a href=""https://alj.com"">Abdul Latif Jameel</a>, an international family-owned and diversified business, founded in 1945 by the late Abdul Latif Jameel.

Mr. Soh heads the global legal function at Abdul Latif Jameel, working alongside the business units’ leadership teams and operations to provide strategic leadership and direction on Abdul Latif Jameel’s legal and regulatory matters.

Prior to joining Abdul Latif Jameel, Andy was the Chief Legal Officer of one of Asia’s largest family-owned multinational corporations, where he had group-wide responsibility for the Legal, Corporate Secretarial, Compliance and Internal Audit functions.

Andy has 20 years of experience in the management of legal and regulatory risks within private practice and in-house roles, focusing on the resolution of critical legal issues and the development of integrated and commercially practical solutions for multinational companies.

Mr. Soh is admitted to the bars in New York, England &amp; Wales, Singapore, and Hong Kong. Andy studied Law and graduated from King’s College London (LLB - Hons), Oxford University (BCL) and Harvard Law School (LLM). He also attended the Advanced Management Program at INSEAD Business School.

Andy speaks English and Mandarin.

Founded in 1945, Abdul Latif Jameel is a private family-owned global investor and diversified business that celebrated its <a href=""https://jameel75.com/"">75th Anniversary</a> in 2020.  Abdul Latif Jameel works across major industry sectors aiming to positively shape the future of core industries driving the global economy.  These include Investments; Mobility; Financial Services; Energy &amp; Environmental Services: Health, and a diversified range of other operations from consumer products and property development to professional services.

With corporate representation offices around the globe, the business has an operational presence in more than 35 countries on six continents and employs more than 11,000 people of over 65 nationalities.",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>Vice President, Legal<br />
Abdul Latif Jameel</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,en,,987587
91533,"آندي سوه","يشغل آندي سوه منصب نائب الرئيس للشؤون القانونية في شركة عبد اللطيف جميل، وهي شركة عائلية دولية متنوعة الأنشطة، أسسها المغفور له بإذن الله الشيخ عبداللطيف جميل في العام 1945.

يتولى  آندي قيادة المهام القانونية العالمية في عبد اللطيف جميل، ويعمل عن كثب مع فرق قيادة وحدات الأعمال والعمليات لتوفير القيادة الاستراتيجية والتوجيه بشأن المسائل القانونية والتنظيمية لشركة عبداللطيف جميل.

قبل انضمامه إلى عبد اللطيف جميل، شغل آندي منصب رئيس الشؤون القانونية لواحدة من أكبر الشركات العائلية متعددة الجنسيات في آسيا، حيث كان مسؤولاً على مستوى المجموعة عن تسيير مهام الشؤون القانونية وسكرتارية الشركات والامتثال والتدقيق الداخلي.

يتمتع آندي بخبرة تصل إلى 20 عامًا في إدارة المخاطر القانونية والتنظيمية ضمن الممارسات المهنية الخاصة والأدوار الداخلية، ما أكسبه مهارات عالية في حل المشكلات القانونية الحرجة وتطوير حلول متكاملة وعملية تجاريًا للشركات متعددة الجنسيات.

درس آندي القانون وتخرج في كلية كينجز كوليدج بلندن وجامعة أكسفورد وكلية الحقوق بجامعة هارفارد وجامعة سنغافورة الوطنية، ويحمل عضوية نقابات المحامين في كل من نيويورك وإنجلترا وويلز وسنغافورة وهونغ كونغ، ويجيد التحدث بالإنجليزية ولغة الماندرين الصينية.

تأسست شركة عبد اللطيف جميل عام 1945، واحتفلت بالذكرى السنوية الخامسة والسبعين لتأسيسها في 2020،  وتعد اليوم واحدة من أبرز شركات الاستثمار العائلية العالمية في مجموعة متنوعة من الأنشطة والأعمال حول العالم، إذ تمتد أنشطتها إلى قطاعات عديدة ومتنوعة تستهدف منها المساهمة في تشكيل مستقبل الصناعات الأساسية التي تقود الاقتصاد العالمي بشكل إيجابي. وتشمل هذه الاستثمارات قطاع النقل والتنقل، والخدمات المالية، والطاقة، والخدمات البيئية، والصحة، إلى جانب أنشطة أخرى متنوعة في قطاع المنتجات الاستهلاكية، والتطوير العقاري والخدمات المهنية.

ولدى الشركة مكاتب تمثيلية في جميع أنحاء العالم، وتتمتع بحضور تشغيلي راسخ في أكثر من 35 دولة في ست قارات وتوظف أكثر من 11,000 موظف من أكثر من 65 جنسية.",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>نائب الرئيس للشؤون القانونية</p>
<p>عبد اللطيف جميل</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,ar,en,987587
91535,"Andy Soh","国际化家族企业和多元化企业安利捷公司由已故的 Abdul Latif Jameel 于 1945 年创立，当前由 Andy Soh 担任公司法务部副总裁一职。

Soh 先生领导安利捷的全球法务部门，与业务部门的领导团队和运营人员一同，为安利捷的法律和监管事务提供战略领导和方向指导。

入职安利捷之前，Andy 曾任亚洲最大的一家跨国家族企业的首席法务官，负责整个集团的法务、公司秘书、合规和内部审计等职能。

Andy 拥有 20 年的私人执业和内部职能法律与监管风险管理经验，专注于关键法律问题的解决，并为跨国公司制定综合与商业实用解决方案。

Soh 先生获准进入纽约、英格兰和威尔士、新加坡和香港的律师事务所执业。Andy 主修法律，毕业于伦敦国王学院（LLB - Hons）、牛津大学（BCL）和哈佛大学法学院（LLM）。他还学习了欧洲工商管理学院的高级管理课程。

Andy 会说英语和普通话。

安利捷成立于 1945 年，是一家全球投资者和多元化经营的私人家族式企业，于 2020 年庆祝其成立<a href=""https://jameel75.com/""> 75 周年</a>。安利捷经营涉及主要行业领域，旨在积极塑造推动全球经济的核心产业的未来。这些领域包括投资、交通出行、金融服务、能源与环境服务、健康，以及从消费品和房地产开发到专业服务等一系列多元化经营的业务。

公司在全球各地设有公司代表处，业务遍及六大洲 35 多个国家/地区，拥有来自 65 多个国家/地区约 11,000 名员工。",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>法务部副总裁</p>
<p>副总裁兼副主席</p>
",,"slide 91544",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,zh-hans,en,987587
91536,"Andy Soh","Andy Soh est le vice-président des affaires juridiques d’Abdul Latif Jameel, une entreprise familiale, diversifiée et internationale, fondée en 1945 par feu Abdul Latif Jameel.

M.Soh dirige la fonction juridique mondiale d’Abdul Latif Jameel, et aux côtés des équipes de direction et des opérations des unités commerciales, est chargé du leadership et de la direction stratégiques pour les questions juridiques et réglementaires d’Abdul Latif Jameel.

Avant de rejoindre Abdul Latif Jameel, Andy était directeur juridique de l’une des plus grandes multinationales familiales d’Asie, où il était responsable à l’échelle du groupe des fonctions Juridique, Secrétariat d’entreprise, Conformité et Audit interne.

Andy a 20 ans d’expérience dans la gestion des risques juridiques et réglementaires dans des cabinets privés et en interne. Il se spécialise dans la résolution de problèmes juridiques critiques et le développement de solutions intégrées et commercialement viables pour les entreprises multinationales.

M.Soh a été admis aux barreaux de New York, d’Angleterre et du Pays de Galles, de Singapour et de Hong Kong. Andy a étudié le droit et est diplômé du King’s College de Londres (LLB - Hons), de l’université d’Oxford (BCL) et de la Harvard Law School (LLM). Il a également participé au programme de gestion avancée à l’Insead Business School.

Il parle anglais et mandarin.

Fondée en 1945, Abdul Latif Jameel est une entreprise familiale privée et diversifiée et un investisseur mondial qui a célébré son <a href=""https://jameel75.com/"">75e anniversaire</a> en 2020. Abdul Latif Jameel œuvre dans les principaux secteurs industriels en vue de façonner favorablement l’avenir des principales industries qui stimulent l’économie mondiale. Elle investit notamment dans les secteurs de la mobilité, des services financiers, de l’énergie et des services environnementaux, de la santé, ainsi que dans diverses autres opérations allant des produits de consommation aux services professionnels en passant par le développement immobilier.

Possédant des bureaux de représentation dans le monde entier, l’entreprise bénéficie d’une présence opérationnelle dans plus de 35 pays sur six continents et emploie quelque 11 000 personnes de plus de 65 nationalités.",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>Vice-président des affaires juridiques</p>
<p>Abdul Latif Jameel</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,fr,en,987587
91537,アンディ・ソー,"アンディ・ソーは、1945年に故アブドゥル・ラティフ・ジャミールによって設立された、国際的な家族所有の多角的事業体であるAbdul Latif Jameel（アブドゥル・ラティフ・ジャミール）の法務担当副社長です。

Abdul Latif Jameelの国際法務部門を統括し、事業部門のリーダーシップチームおよびオペレーションと協力して、Abdul Latif Jameelの法規制関連の問題に関する戦略的リーダーシップと方向性を提供しています。

Abdul Latif Jameelに参画する以前は、アジア最大規模の家族所有の多国籍企業において、グループ全体の法務、企業秘書、コンプライアンスおよび内部監査部門を統括する最高法務責任者を務めました。

個人営業および社内業務での法規制リスク管理に関する20年の経験を有し、多国籍企業の重大な法的問題の解決や、統合的で商業慣行に則ったソリューションの開発に尽力してきました。

ニューヨーク、イングランドおよびウェールズ、シンガポール、香港で弁護士資格を得ています。キングス・カレッジ・ロンドン（法学学士号）、オックスフォード大学（民法学士号）、ハーバード・ロー・スクール（法学修士号）で法学を学び、学位を取得しました。また、欧州経営大学院（INSEAD）の上級経営プログラムにも参加しました。

英語と中国語を話します。

1945年に創業し、2020年に<a href=""https://jameel75.com/"">75周年</a>を迎えたAbdul Latif Jameelは、多岐にわたる事業を展開する民間グローバル投資家です。世界経済を牽引する基幹産業の未来の創造を目指し、主要産業でさまざまな取り組みを実施しています。こうした取り組みの例としては、モビリティ、金融サービス、エネルギー環境サービス、医療分野への投資をはじめ、消費者向け製品や不動産開発、専門サービスなどの多角的な事業が挙げられます。

6大陸34か国以上で事業を展開し、世界中に代表事務所を構えるAbdul Latif Jameelは、11,000名に上る従業員を擁しており、従業員の国籍は65か国以上に及びます。",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>法務担当副社長</p>
<p>Abdul Latif Jameel</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,ja,en,987587
91538,"Andy Soh","Andy Soh es vicepresidente de servicios jurídicos para Abdul Latif Jameel, una empresa internacional y diversificada de propiedad familiar, fundada en 1945 por el difunto Abdul Latif Jameel.

El Sr. Soh dirige la función jurídica global en Abdul Latif Jameel, trabajando junto con los equipos de gerencia y operaciones de las unidades de negocio para proporcionar liderazgo estratégico y asesoramiento sobre los asuntos legales y normativos de Abdul Latif Jameel.

Antes de incorporarse a Abdul Latif Jameel, Andy fue director jurídico de una de las mayores corporaciones multinacionales de propiedad familiar de Asia, donde estaba al cargo de las funciones de servicios jurídicos, secretaría corporativa, cumplimiento y auditoría interna en todo el grupo.

Andy cuenta con 20 años de experiencia en la gestión de riesgos legales y normativos en la práctica privada y en funciones internas, con especial énfasis en la resolución de problemas legales críticos y el desarrollo de soluciones integradas y comercialmente prácticas para empresas multinacionales.

El Sr. Soh es miembro de los colegios de abogados de Nueva York, Inglaterra y Gales, Singapur y Hong Kong. Andy estudió Derecho y se graduó en King’s College London (Grado en Leyes), Oxford University (Licenciatura en Derecho Civil) y Harvard Law School (Máster en Derecho). También asistió al Programa de Gestión Avanzada en la escuela de negocios INSEAD.

Andy habla inglés y mandarín.

Fundada en 1945, Abdul Latif Jameel es un inversor global privado de propiedad familiar y una empresa diversificada que celebró su <a href=""https://jameel75.com/"">75.º aniversario</a> en 2020. Abdul Latif Jameel trabaja en los principales sectores industriales con el objetivo de influir positivamente en el futuro de las industrias centrales que impulsan la economía global. Estas incluyen inversiones, movilidad, servicios financieros, energía y servicios medioambientales, salud y una gama diversificada de otras operaciones, desde productos de consumo y desarrollo de propiedades hasta servicios profesionales.

Con oficinas de representación corporativa en todo el mundo, el negocio tiene una presencia operativa en más de 35 países de seis continentes y emplea a unas 11 000 personas de más de 65 nacionalidades.",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>Vicepresidente de servicios jurídicos</p>
<p>Abdul Latif Jameel</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,es,en,987587
91539,"Andy Soh","Andy Soh, 1945 yılında merhum Abdul Latif Jameel tarafından kurulmuş, farklı alanlarda faaliyet gösteren, uluslararası ve aile kökenli bir şirket olan Abdul Latif Jameel’in Hukuk Departmanı Başkan Yardımcısıdır.

Sn. Soh, Abdul Latif Jameel’e hukuk ve mevzuat konularında stratejik liderlik ve yönetim hizmetleri sunmak için iş birimlerinin liderlik ekipleri ve operasyon birimleri ile birlikte çalışmakta ve Abdul Latif Jameel’deki küresel hukuk departmanını yönetmektedir.

Abdul Latif Jameel’e katılmadan önce Andy, Asya’nın en büyük çok uluslu aile şirketlerinden birinde Hukuk, Kurumsal Genel Sekreterlik, Uyum ve İç Denetim departmanları için grup genelinde sorumluluk üstlendiği Hukuk Kurulu Başkanlığı görevinde yer almaktaydı.

Andy, serbest ve kurum içi rollerde yasal ve düzenleyici risklerin yönetimi konusunda 20 yıllık deneyime sahiptir. Deneyimi süresince çok uluslu şirketler için kritik yasal sorunların çözülmesine ve ticari açıdan uygulanabilirliği olan entegre çözümler geliştirilmesine odaklanmıştır.

Sn. Soh’un New York, İngiltere ve Galler, Singapur ve Hong Kong barolarına kaydı bulunmaktadır. Eğitimini hukuk alanında tamamlayan Andy; King’s College London (Hukuk Lisans Derecesi - LLB Hons), Oxford Üniversitesi (Hukuk Lisans Derecesi) ve Harvard Hukuk Fakültesi’nden (Hukuk Yüksek Lisans Derecesi) mezun olmuştur. Ayrıca Insead Business School’daki Gelişmiş Yönetim Programı’na katılmıştır.

Andy, İngilizce ve Mandarin Çincesi dillerini konuşmaktadır.

1945 yılında kurulmuş, farklı alanlarda faaliyet gösteren, aile kökenli özel bir şirket olan Abdul Latif Jameel; bir küresel yatırımcı olarak 2020 yılında <a href=""https://jameel75.com/"">75. yıl dönümünü</a> kutlamıştır. Abdul Latif Jameel, küresel ekonomiyi yönlendiren temel endüstrilerin geleceğini olumlu biçimde şekillendirmeyi amaçlayan büyük endüstri sektörlerinde faaliyet göstermektedir. Bunların arasında Yatırımlar, Ulaşım, Finansal Hizmetler, Enerji ve Çevre Hizmetleri, Sağlık alanlarının yanı sıra tüketim ürünleri ve gayrimenkul geliştirmeden profesyonel hizmetlere kadar başka çeşitli operasyonlar yer almaktadır.

Dünyanın dört bir yanında bulunan kurumsal temsilcilikleri ile bu işletme, altı kıtadaki 35’un üzerinde ülkede faaliyet göstermekte ve 65’tan fazla milletten yaklaşık 11.000 kişiyi istihdam etmektedir.",https://media.alj.com/app/uploads/2021/08/Andy_Image_371x480.jpg,publish,"2021-08-18 14:11:28",andy-soh,https://www.alj.com/app/uploads/2021/08/Andy_Image_1000x1278.jpg,"<p>Hukuk Departmanı Başkan Yardımcısı</p>
<p>Abdul Latif Jameel</p>
",,"slide 91460",image,https://www.alj.com/app/uploads/2020/06/Singapore.jpg,,tr,en,987587
